Station,Year,Month,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0
Comilla,1948.0,9.0,0.0,35.0,0.0,2.0,0.0,0.0,8.0,4.0,54.0,16.0,48.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,40.0,0.0,96.0,0.0,44.0,0.0,0.0,5.0,3.0,0
Comilla,1948.0,10.0,21.0,76.0,54.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comilla,1948.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,0
Comilla,1948.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cox's Bazar,1948.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cox's Bazar,1948.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Cox's Bazar,1948.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cox's Bazar,1948.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.0,5.0,64.0,0.0,32.0,0.0,12.0,0.0,0.0,2.0,12.0,0
Cox's Bazar,1948.0,5.0,1.0,7.0,0.0,0,0.0,4.0,89.0,20.0,2.0,0.0,0.0,1.0,10.0,8.0,0.0,0.0,0.0,52.0,28.0,61.0,0.0,51.0,8.0,0.0,20.0,32.0,4.0,25.0,0.0,0.0,1.0
Cox's Bazar,1948.0,6.0,0.0,0.0,0.0,5.0,33.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,15.0,156.0,67.0,45.0,11.0,13.0,1.0,3.0,0.0,24.0,23.0,63.0,60.0,142.0,68.0,69.0,19.0,0
Cox's Bazar,1948.0,7.0,22.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,9.0,25.0,52.0,33.0,34.0,99.0,18.0,14.0,8.0,21.0,56.0,178.0,118.0,101.0,5.0,29.0,41.0,4.0,3.0,19.0,37.0,28.0,7.0
Cox's Bazar,1948.0,8.0,93.0,77.0,143.0,16.0,33.0,19.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,8.0,45.0,51.0,125.0,258.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,9.0,18.0,14.0,15.0,9.0
Cox's Bazar,1948.0,9.0,6.0,6.0,24.0,2.0,0.0,13.0,2.0,1.0,6.0,23.0,57.0,24.0,17.0,46.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,0.0,9.0,3.0,0.0,18.0,0
Cox's Bazar,1948.0,10.0,80.0,4.0,25.0,3.0,0.0,0.0,2.0,2.0,0.0,21.0,23.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cox's Bazar,1948.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0
Cox's Bazar,1948.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dinajpur,1948.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dinajpur,1948.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Dinajpur,1948.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dinajpur,1948.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0
Dinajpur,1948.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,8.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,46.0,0.0,63.0,0.0,6.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0
Dinajpur,1948.0,6.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,9.0,101.0,25.0,34.0,50.0,0.0,0.0,0.0,15.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0
Dinajpur,1948.0,7.0,0.0,3.0,13.0,4.0,106.0,36.0,0.0,0.0,11.0,12.0,2.0,21.0,61.0,12.0,31.0,16.0,4.0,18.0,0.0,0.0,6.0,8.0,6.0,0.0,0.0,23.0,0.0,12.0,11.0,24.0,2.0
Dinajpur,1948.0,8.0,82.0,76.0,81.0,13.0,13.0,0.0,2.0,5.0,7.0,0.0,40.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0
Dinajpur,1948.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,34.0,24.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,12.0,3.0,50.0,0
Dinajpur,1948.0,10.0,0.0,15.0,89.0,27.0,61.0,0.0,0.0,0.0,0.0,0.0,9.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
